"corpus","user/arcady/selected_czech_statutes___2020_3"
"upsání",18
"uznán",18
"církev",18
"otevírání",18
"ukladatel",18
"vkládat",18
"vládní",18
"identifikátor",18
"vybírání",18
"vracení",18
"vydědění",18
"domněle",18
"vyhošťování",18
"vymáhán",18
"vyměřený",18
"dělit",18
"křivý",18
"pochybovat",18
"vyučování",18
"pomoct",18
"vyživovaný",18
"stavebnictví",18
"podporovat",18
"zdravotnictví",18
"čelo",18
"devátý",18
"zhotovit",18
"kandidátní",18
"věrohodnost",18
"pokusit",18
"y",18
"zajišťovna",18
"poradenství",18
"zanedbatelný",18
"propuštěný",18
"zapůjčit",18
"zastavitelný",18
"psaní",18
"nadzemní",18
"nakažlivý",18
"zbavení",18
"mající",18
"tolik",18
"nasvědčovat",18
"povolán",18
"přirážka",18
"přírůstek",18
"znamenat",18
"pořizován",18
"pošta",18
"nomenklatura",18
"koncepce",18
"setrvat",18
"doměření",18
"rozvrhnout",18
"obcházení",18
"mobilní",18
"sexuální",18
"sjednávat",18
"obstaravatel",18
"prohlašovat",18
"souběžný",18
"stážista",18
"doručovatel",18
"cizinka",18
"souvislý",18
"distribuce",18
"návrat",18
"spoluobviněný",18
"spotřebitelský",18
"umělý",18
"stavebně",18
"propouštění",18
"student",18
"čtvrtina",18
"svobodně",18
"ředitelství",18
"manipulace",18
"služebný",18
"prozatímní",18
"takovýto",18
"známo",18
"měření",18
"koncesovaný",17
"třebaže",17
"přeložit",17
"ukazatel",17
"upisovatel",17
"dráha",17
"určitě",17
"bezdůvodně",17
"konfederace",17
"osvědčen",17
"vložený",17
"spatřován",17
"vyhledávací",17
"vyklidit",17
"úspěch",17
"plněn",17
"vzdávat",17
"plošina",17
"vypůjčitel",17
"krátit",17
"vyčerpat",17
"starobní",17
"prst",17
"postupem",17
"blok",17
"opravený",17
"váha",17
"pozbytí",17
"výuční",17
"pojišťovací",17
"pokladna",17
"středník",17
"emise",17
"mluvit",17
"pomáhat",17
"popsat",17
"dohodnut",17
"čest",17
"šestnáct",17
"nabývání",17
"zavrženíhodný",17
"zavést",17
"exekutorův",17
"předběžně",17
"předkupník",17
"např.",17
"burza",17
"schodek",17
"přestávat",17
"navenek",17
"zhotovování",17
"nemožnost",17
"nepodjatost",17
"dokonání",17
"odůvodňující",17
"radioaktivní",17
"zneužívání",17
"znemožňovat",17
"uchovávání",17
"rekognice",17
"rekonstrukce",17
"dolní",17
"aktuální",17
"sestava",17
"roven",17
"zpřístupňovat",17
"ztrácet",17
"rozvázání",17
"uchovat",17
"fotografický",17
"investor",17
"obnovovat",17
"zúžit",17
"doručenka",17
"spolkový",17
"umožnění",17
"slibovat",17
"účinně",17
"odkládací",17
"projevovat",17
"sledovaný",17
"provozující",17
"tarif",17
"technicky",17
"švýcarský",17
"toliko",17
"živočich",17
"tranzitní",16
"tržba",16
"komoditní",16
"cílový",16
"cyklus",16
"ukládán",16
"zprostředkovávat",16
"koridor",16
"splácení",16
"vypočítat",16
"vykonávání",16
"pečeť",16
"úsudek",16
"útočný",16
"vysvětlit",16
"lest",16
"pocházet",16
"většinou",16
"podlaží",16
"podmiňující",16
"poplatníkův",16
"vyřídit",16
"zakázán",16
"vyškrtnout",16
"zastoupen",16
"rozpuštění",16
"čekatel",16
"podzástavní",16
"potravinářský",16
"náležitě",16
"použitelnost",16
"výpomoc",16
"výpůjční",16
"výčet",16
"pokračující",16
"polohový",16
"odkoupit",16
"zahlazení",16
"svěřovat",16
"desetina",16
"zaručen",16
"tajný",16
"zařídit",16
"akcionářský",16
"docházka",16
"teplo",16
"překonatelný",16
"teror",16
"přeměnit",16
"přenechání",16
"zdůvodnit",16
"přepočtený",16
"hodinový",16
"přerušený",16
"navazovat",16
"přeřazení",16
"přidělovat",16
"přikázán",16
"připojen",16
"neoznámení",16
"nepříčetnost",16
"celkem",16
"tvůrčí",16
"rubopis",16
"model",16
"zálohový",16
"ix",16
"závaznost",16
"situační",16
"skončený",16
"slabý",16
"složitý",16
"slyšící",16
"směnný",16
"opakovatelný",16
"speciálně",16
"úplatně",16
"jasný",16
"starožitnost",16
"naplňovat",16
"odkupný",16
"zúčtovaný",16
"odpočíst",16
"odpůrčí",16
"upsat",16
"odvod",16
"odvolán",16
"amnestie",16
"uschovatel",16
"ohlašovací",15
"citlivý",15
"ukončen",15
"kombinace",15
"souběh",15
"družice",15
"uvolnit",15
"očekávaný",15
"ovlivňovat",15
"soustavný",15
"očekávání",15
"zapracovávat",15
"kosmetička",15
"zproštěn",15
"opatřovat",15
"úpis",15
"chemie",15
"kovový",15
"periodický",15
"vykazovat",15
"personál",15
"vylučující",15
"vymožení",15
"vyslat",15
"vyslýchat",15
"pochybný",15
"vytváření",15
"pojišťovnictví",15
"podlahový",15
"chov",15
"deník",15
"vyčíslit",15
"vyřizovat",15
"vyřadit",15
"podporovaný",15
"odkázaný",15
"postih",15
"dožití",15
"zničený",15
"mezinárodně",15
"způsobení",15
"střelný",15
"fungování",15
"zakládaný",15
"zamlčet",15
"svémocně",15
"poručenství",15
"svědecký",15
"zaopatřený",15
"uprchnout",15
"řidičský",15
"zaslání",15
"zastupitelný",15
"zatčení",15
"zaviněný",15
"shodovat",15
"zpeněžený",15
"napaden",15
"napodobenina",15
"předán",15
"prověřování",15
"předškolní",15
"napojení",15
"přejímat",15
"přeložení",15
"přepravit",15
"administrativní",15
"převýšit",15
"pozastaven",15
"naživu",15
"neděle",15
"báňský",15
"zkáza",15
"zkrácen",15
"uschovat",15
"mediátor",15
"počítač",15
"záležet",15
"registrován",15
"doložen",15
"rekreační",15
"ničení",15
"noc",15
"individuální",15
"celá",15
"národ",15
"cz-cc",15
"těžko",15
"hrozba",15
"sice",15
"uveřejňování",15
"sestavení",15
"uváděný",15
"zúčastněn",15
"jed",15
"jedenkrát",15
"smluvně",15
"snížen",15
"jednotlivec",15
"jevit",15
"umoření",15
"srozumitelně",15
"kancelářský",15
"genocidium",15
"stráž",15
"chovatelství",15
"protiprávnost",15
"subvence",15
"odsuzovat",15
"provézt",15
"technik",15
"obsažen",15
"poškozovat",15
"žalobní",15
"montážní",15
"žádající",15
"ážio",14
"třístranný",14
"kolegiální",14
"opatrovat",14
"opatřen",14
"sobota",14
"opomenutí",14
"umožněn",14
"uschovaný",14
"vnitropodnikový",14
"ustanovovat",14
"ustavení",14
"označen",14
"konstruovaný",14
"kontrolor",14
"pachtovné",14
"dílný",14
"vykonán",14
"děj",14
"architekt",14
"domněnka",14
"vyčerpaný",14
"kůže",14
"vyslechnut",14
"vyhýbat",14
"výdělečně",14
"pobírat",14
"odesílající",14
"poctivě",14
"srážet",14
"vyvlastnění",14
"vyvíjet",14
"vyúčtovat",14
"zahrnutí",14
"cizozemský",14
"vznášet",14
"stranou",14
"výhled",14
"zkušenost",14
"oprávněnost",14
"stručný",14
"rozšířit",14
"milost",14
"zakládání",14
"svolán",14
"doměřit",14
"porušován",14
"započnout",14
"čištění",14
"zaručovat",14
"postavit",14
"zasílání",14
"nabízený",14
"nacházející",14
"páchání",14
"pětina",14
"potvrzen",14
"předvést",14
"zcizet",14
"měřítko",14
"napravit",14
"dodržen",14
"buňka",14
"převodce",14
"přihlašovací",14
"přispívat",14
"poznat",14
"přivolení",14
"hrazen",14
"nestranný",14
"doložený",14
"nicotný",14
"repertoár",14
"revize",14
"minimálně",14
"rozsáhlý",14
"ztížet",14
"proběhnout",14
"návratný",14
"nízce",14
"sdělovat",14
"sestavovat",14
"prohlubování",14
"slovník",14
"prokazování",14
"dorozumět",14
"úbytek",14
"závěra",14
"souhlasící",14
"skrytý",14
"součástka",14
"úměrný",14
"poukazník",14
"spolupachatel",14
"sport",14
"dostatek",14
"standard",14
"staveniště",14
"stavit",14
"pojmout",14
"odloučení",14
"dle",14
"tabákový",14
"rasový",14
"železniční",14
"totožný",14
"transakce",13
"tíseň",13
"onen",13
"dražit",13
"umisťovat",13
"opotřebení",13
"opční",13
"upuštěn",13
"organizování",13
"palivo",13
"aukční",13
"uvnitř",13
"uzavíraný",13
"otevřít",13
"užívací",13
"ověřovací",13
"vhodnost",13
"viceprezident",13
"vidomý",13
"vlastnoruční",13
"spatřovat",13
"ošetřující",13
"padělat",13
"panující",13
"vyjednávání",13
"vykázaný",13
"vysloven",13
"plátcův",13
"vymožený",13
"placený",13
"krizový",13
"důvodnost",13
"dětský",13
"vyskytnout",13
"vízový",13
"pohovor",13
"literární",13
"vyzvání",13
"poskytován",13
"zapůjčený",13
"vyzván",13
"léčebný",13
"zastupovaný",13
"strom",13
"donucení",13
"aspekt",13
"zachycený",13
"zahrada",13
"zásadně",13
"pronajmout",13
"odročení",13
"porost",13
"propachtovaný",13
"garanční",13
"prostřední",13
"činitel",13
"šetřit",13
"adresovaný",13
"nabývající",13
"zavádět",13
"dobrovolnický",13
"nahraný",13
"zaúčtovaný",13
"desátý",13
"dovršit",13
"zbaven",13
"předvolán",13
"naplněn",13
"dodatkový",13
"přerušen",13
"pověst",13
"převzat",13
"pověřen",13
"zjednán",13
"neboť",13
"zmařen",13
"zk",13
"zkracovat",13
"zkratka",13
"přičitatelný",13
"připsání",13
"hostitelský",13
"zletilost",13
"neodstranění",13
"klasifikační",13
"přání",13
"příčit",13
"počítání",13
"nevidomý",13
"ratifikace",13
"dokázat",13
"nezvěstnost",13
"požadován",13
"požár",13
"rovnat",13
"pravdivost",13
"zpřístupněn",13
"prarodič",13
"rozvracení",13
"následkem",13
"rychle",13
"telefon",13
"týdně",13
"nátlak",13
"scelování",13
"nesoulad",13
"doporučení",13
"tříměsíční",13
"sepisování",13
"doporučovat",13
"inženýr",13
"opatrovancův",13
"doprovázet",13
"újezd",13
"jednoznačný",13
"souvisící",13
"specialista",13
"splácet",13
"jinde",13
"oddělitelný",13
"sražen",13
"odevzdaný",13
"stažení",13
"stojící",13
"stravovací",13
"opravňující",13
"suma",13
"odpovědět",13
"škodný",13
"dovršení",13
"prověření",13
"prověrka",13
"odvracet",13
"oděv",13
"odškodnění",13
"toxický",13
"konzultant",12
"usmrcení",12
"knihovní",12
"omezování",12
"vlivný",12
"orientační",12
"velmi",12
"uspokojený",12
"osvojen",12
"dvakrát",12
"velikostní",12
"vlastizrada",12
"vlastnoručně",12
"vlivem",12
"dvoutřetinový",12
"parametr",12
"vydobytí",12
"partnerský",12
"zpravodajství",12
"vyhlašování",12
"koupěchtivý",12
"perzekuce",12
"krajní",12
"archeologický",12
"krutost",12
"pečetidlo",12
"vykázání",12
"vyrobený",12
"pečující",12
"pečlivost",12
"vymezen",12
"vymahatelný",12
"penze",12
"plavba",12
"kvitance",12
"jmenovitě",12
"rovnající",12
"výplatní",12
"depozitní",12
"podnájem",12
"vyžádaný",12
"započat",12
"započítání",12
"zaručit",12
"víno",12
"rozvazovací",12
"výcvik",12
"ekologický",12
"podřízenost",12
"víceúčelový",12
"mateřství",12
"biologický",12
"aktualizovat",12
"výtah",12
"zubní",12
"zmocněn",12
"zmocňovací",12
"odpadnutí",12
"ztížit",12
"pomocník",12
"většinový",12
"prodávat",12
"programový",12
"poradní",12
"rušení",12
"losování",12
"propuštěn",12
"posečkaný",12
"lékařství",12
"grafický",12
"léčivo",12
"postupný",12
"průběžně",12
"zatěžovat",12
"audiovizuálně",12
"představitel",12
"předstíraný",12
"předvídat",12
"předčasně",12
"manažer",12
"přibrání",12
"horizontální",12
"přicházet",12
"přijatelný",12
"nedodržení",12
"přikládat",12
"přiložen",12
"pozměnit",12
"mediace",12
"příkazový",12
"běžně",12
"potvrzený",12
"federativní",12
"nezaměstnanost",12
"zobrazení",12
"regionální",12
"neznat",12
"zootechnika",12
"rozdělování",12
"rozkladový",12
"náhlý",12
"náhoda",12
"rozložení",12
"formalita",12
"zrychlený",12
"prodloužený",12
"sepis",12
"inženýrský",12
"uchování",12
"závdavek",12
"obranný",12
"jedinečný",12
"dorozumívání",12
"prominut",12
"snaha",12
"obtěžování",12
"jednotkový",12
"promlčovat",12
"společensky",12
"společníkův",12
"srovnání",12
"odevzdán",12
"stavovský",12
"chovat",12
"strážní",12
"odnít",12
"apartheid",12
"anonymní",12
"obsaditelný",12
"chybět",12
"odvolaný",12
"telefonní",12
"odvolatelný",12
"doživotí",11
"uchovávaný",11
"ukazovat",11
"ukládaný",11
"upozorněn",11
"opuštění",11
"kompenzační",11
"uprchlý",11
"urychlení",11
"komplexní",11
"bezdůvodnost",11
"osadní",11
"utajen",11
"ostrov",11
"dvůr",11
"což",11
"uznávací",11
"označování",11
"dvacátý",11
"ovocný",11
"vidící",11
"adresátův",11
"volitelný",11
"vražda",11
"vybudování",11
"patent",11
"pastva",11
"vyhotoven",11
"vyhodnotit",11
"spolehlivě",11
"dělený",11
"vyložit",11
"vyrozuměn",11
"vystavování",11
"pocházející",11
"krev",11
"důsledný",11
"plenění",11
"dělitelný",11
"plnící",11
"vyrovnávací",11
"laboratorní",11
"archiv",11
"vytvářit",11
"aritmetický",11
"distribuční",11
"libovolný",11
"vyznačen",11
"vyznamenání",11
"zachovávání",11
"zahrnut",11
"archivnictví",11
"stavbyvedoucí",11
"započitatelný",11
"účtování",11
"zatížený",11
"posádka",11
"zavedený",11
"výměnkář",11
"výraz",11
"pojistka",11
"pojmenování",11
"známá",11
"poloha",11
"minulý",11
"lista",11
"získávat",11
"zřeknout",11
"derivát",11
"pornografie",11
"pornografický",11
"únos",11
"úvěrovaný",11
"muzejní",11
"zapůjčení",11
"řešený",11
"lístek",11
"práh",11
"dovětek",11
"zatím",11
"průvodní",11
"pyrotechnický",11
"nadřízen",11
"pěstitelský",11
"přebytek",11
"předkládání",11
"nalézt",11
"naopak",11
"předstírat",11
"zbývat",11
"předávání",11
"dodaný",11
"naturální",11
"matematický",11
"zi",11
"hornický",11
"agenturní",11
"přikazovat",11
"faktura",11
"omluvitelný",11
"nejen",11
"připsat",11
"přitěžující",11
"přizvaný",11
"přičítat",11
"hořlavý",11
"agrese",11
"přínos",11
"příplatkový",11
"změněn",11
"znehodnocení",11
"znehodnocování",11
"neuposlechnutí",11
"ošetřování",11
"znět",11
"hájení",11
"dol",11
"nezákonnost",11
"záloh",11
"zpeněžování",11
"mimosmluvní",11
"prací",11
"nákladní",11
"cenina",11
"pravdivě",11
"násilný",11
"rušený",11
"formátově",11
"sabotáž",11
"disciplinární",11
"doplněn",11
"doplněný",11
"záhlaví",11
"třináctý",11
"sdružovat",11
"sdružování",11
"sdělený",11
"draha",11
"seznámen",11
"signál",11
"diskriminační",11
"zátěž",11
"záření",11
"dramatický",11
"smírčí",11
"ochoten",11
"chlad",11
"specifický",11
"specifikace",11
"odbytné",11
"dosažitelný",11
"spoludědic",11
"chod",11
"spoluvěřitel",11
"spornost",11
"útěk",11
"motor",11
"mravnost",11
"propojení",11
"odešle",11
"statusový",11
"absolutní",11
"časopis",11
"stručně",11
"stíhán",11
"stýkat",11
"uposlechnout",11
"surový",11
"opět",11
"svépomoc",11
"svědomí",11
"řidič",11
"systémový",11
"prověřovat",11
"udělování",11
"dovážený",11
"tržiště",10
"ohrožování",10
"tvořený",10
"tvář",10
"oplocení",10
"uplatňovaný",10
"orientace",10
"určování",10
"utajit",10
"smíšený",10
"konkrétně",10
"cvičení",10
"konsolidovaný",10
"ovlivněný",10
"vnesení",10
"církevní",10
"ověřující",10
"oční",10
"vnitrozemský",10
"vozík",10
"paluba",10
"koordinovaný",10
"vybavit",10
"park",10
"daktyloskopický",10
"vyhnout",10
"darovat",10
"vyhlašovatel",10
"vylosovaný",10
"spolehlivost",10
"doslovně",10
"personální",10
"vyměňovat",10
"podmiňovat",10
"krutý",10
"podobizna",10
"vypracovaný",10
"krácení",10
"vyrábět",10
"vyslaný",10
"vystavená",10
"vyspělost",10
"kupec",10
"vytvářející",10
"kupón",10
"mučení",10
"poddlužník",10
"vyzvědačství",10
"zadáván",10
"stanovovat",10
"vyčíslení",10
"vzdalovat",10
"zanedbání",10
"zaslaný",10
"zařazovat",10
"ekonomicky",10
"zj",10
"pozastavovat",10
"lesnictví",10
"dotázat",10
"mechanismus",10
"demise",10
"vědom",10
"zohledněn",10
"licitátor",10
"pololetní",10
"zabavitelný",10
"čr",10
"procento",10
"kapitálově",10
"funkčnost",10
"zakrýt",10
"úplatkářství",10
"možná",10
"úspora",10
"loterie",10
"časově",10
"řemeslný",10
"měnící",10
"právník",10
"zaviněně",10
"zatčený",10
"nahrazen",10
"dobročinný",10
"nalézat",10
"předpisný",10
"zbylý",10
"nanejvýš",10
"naplnit",10
"naplňování",10
"předvídatelný",10
"překračovat",10
"povinně",10
"přepravovaný",10
"zeď",10
"navrhován",10
"dodán",10
"převáděný",10
"přečtení",10
"přihlédnut",10
"přikázaný",10
"nedostavení",10
"připravovaný",10
"dokládající",10
"příjezd",10
"příloh",10
"nepřítel",10
"neschválení",10
"počáteční",10
"původce",10
"realitní",10
"poškozování",10
"zoologický",10
"nikdy",10
"identita",10
"rizikový",10
"nouzový",10
"novina",10
"nové",10
"rovnost",10
"nula",10
"rozhodován",10
"rozpoznat",10
"doměřovací",10
"námaha",10
"rozvržený",10
"rozvést",10
"nápomoc",10
"rukojmí",10
"náročnost",10
"zvýšen",10
"scházet",10
"něčí",10
"obchodovat",10
"tříčlenný",10
"shromažďování",10
"skladné",10
"skrývat",10
"branný",10
"oborový",10
"zřeknutí",10
"dražebník",10
"jednak",10
"obstarávání",10
"jednorázově",10
"soukromoprávní",10
"ochránce",10
"ochuzený",10
"oddech",10
"jistý",10
"odkazovat",10
"opraven",10
"sto",10
"odložený",10
"odpadní",10
"slučovat",10
"svědčící",10
"série",10
"každoročně",10
"kdokoli",10
"urbanistický",10
"odvozený",10
"klasifikovaný",10
"doznání",10
"zůstavit",9
"došlý",9
"těleso",9
"kojit",9
"třicátý",9
"ublížit",9
"opakující",9
"opatrovanka",9
"drahý",9
"charakteristika",9
"komerční",9
"cizit",9
"optický",9
"kompenzace",9
"opuštěný",9
"opětný",9
"opětující",9
"urážka",9
"usilovat",9
"uskladnění",9
"usmrtit",9
"koncem",9
"uspořádat",9
"ustavený",9
"usuzovat",9
"ostatek",9
"jednoúčelový",9
"sousedící",9
"konfrontace",9
"oznamování",9
"dvanáctý",9
"vnést",9
"vodovod",9
"oč",9
"vydržecí",9
"pečlivě",9
"darovací",9
"vyklizovaný",9
"dřevo",9
"vystupování",9
"využívaný",9
"vyvinout",9
"kázeňský",9
"plánovaný",9
"vystupující",9
"vytištění",9
"důlní",9
"vědomost",9
"xi",9
"vyšetřit",9
"zamezit",9
"vzdálenost",9
"konkurence",9
"komunikovat",9
"důvěryhodnost",9
"zastavená",9
"kam",9
"prostorový",9
"poukazatel",9
"výloha",9
"povodeň",9
"výměnka",9
"externí",9
"bohatství",9
"letectví",9
"dezinsekce",9
"mediální",9
"znalečné",9
"polehčující",9
"mimosoudní",9
"způsobovat",9
"zabezpečující",9
"zvyšován",9
"nárůst",9
"zadán",9
"ponechání",9
"environmentální",9
"deratizace",9
"zúžení",9
"atomový",9
"zamítat",9
"pronajatý",9
"portfolio",9
"zaměnitelný",9
"protinávrh",9
"poslání",9
"lék",9
"provdaný",9
"šedesát",9
"zastižen",9
"zastihnout",9
"lítost",9
"zatížen",9
"audit",9
"potlačení",9
"páchat",9
"přechovávání",9
"předkladatel",9
"předkládaný",9
"předloha",9
"nalezen",9
"představující",9
"poukázání",9
"manipulační",9
"napomáhat",9
"napsat",9
"hned",9
"přenášet",9
"nasazení",9
"povolávací",9
"přečíslování",9
"přibrán",9
"přihodit",9
"dohlédací",9
"hospodárnost",9
"přimět",9
"hospodárný",9
"připadnutí",9
"nejvíce",9
"přislibující",9
"hostování",9
"nemocný",9
"příbuzenský",9
"zmaření",9
"nepropuštění",9
"neprávo",9
"přísně",9
"absolvování",9
"osamělý",9
"půjčovat",9
"drážní",9
"dokumentární",9
"trojnásobek",9
"filmový",9
"zobrazovat",9
"zpochybnit",9
"autorův",9
"režie",9
"nosný",9
"rovina",9
"rozestavěný",9
"nutnost",9
"domovský",9
"individuálně",9
"náboženství",9
"rozmnožovat",9
"nálezné",9
"preventivní",9
"zuživatelný",9
"hlasový",9
"doplatit",9
"integrovaný",9
"návodce",9
"centralizovaný",9
"fotografie",9
"prodaný",9
"sdružený",9
"mnohostranný",9
"sedm",9
"záchrana",9
"nalézací",9
"setrvání",9
"severoatlantický",9
"shromažďovat",9
"sklad",9
"získán",9
"slibující",9
"ch",9
"slušnost",9
"slušný",9
"jedině",9
"příznivě",9
"snášet",9
"obuv",9
"funkčně",9
"software",9
"doručovací",9
"souborný",9
"soudržnost",9
"jednoznačně",9
"úleva",9
"dosahování",9
"pronajat",9
"splacen",9
"operační",9
"pronásledování",9
"mravní",9
"propadlý",9
"odebraný",9
"spravován",9
"dostačující",9
"účastný",9
"chorobný",9
"odjezd",9
"odkladně",9
"odkládat",9
"stran",9
"strava",9
"kanalizace",9
"stržený",9
"stáž",9
"odpisován",9
"svévolně",9
"odsouzen",9
"svět",9
"odstraňovat",9
"tajnost",9
"chybný",9
"provážený",9
"telekomunikace",9
"odvracení",9
"tlumočení",9
"tlumočnický",9
"živit",9
"ohlašovaný",8
"dožadující",8
"osobnostní",8
"ty",8
"týrání",8
"citový",8
"kolizní",8
"uhrazovat",8
"ukončená",8
"kombinovaný",8
"uměle",8
"bezdlužnost",8
"otevření",8
"druhotný",8
"kompetence",8
"restaurátorství",8
"uznatelnost",8
"ovlivnění",8
"ovládnout",8
"vertikální",8
"verze",8
"ověřovatel",8
"vlastnící",8
"vnuk",8
"vrub",8
"panel",8
"vycházka",8
"vyhledávat",8
"vyhodnocování",8
"vyhostit",8
"vyhrazen",8
"krajem",8
"vyhrožovat",8
"vyjmout",8
"vymožen",8
"plast",8
"vynucení",8
"vypořádán",8
"pivo",8
"vynakládaný",8
"vyčleněný",8
"podnikatelův",8
"krycí",8
"podněcovat",8
"vypořádávaný",8
"krýt",8
"podílející",8
"výhodnost",8
"vysílací",8
"výstava",8
"výstavní",8
"pochybení",8
"výškový",8
"vyvarovat",8
"položený",8
"odhalování",8
"energetika",8
"popřen",8
"vzat",8
"podplacení",8
"vážnost",8
"strategie",8
"potom",8
"zařazen",8
"poukázat",8
"výprosa",8
"zjistitelný",8
"faktor",8
"zlepšit",8
"výstroj",8
"znakový",8
"značně",8
"donucovací",8
"zobrazovací",8
"požádán",8
"zprostředkovaný",8
"zpřístupněný",8
"lid",8
"poloviční",8
"zaevidovat",8
"prodlený",8
"prohlédnout",8
"popírající",8
"projektování",8
"zaměnit",8
"úvěrující",8
"členův",8
"čtení",8
"odstranitelný",8
"bránící",8
"pružný",8
"železo",8
"sčítat",8
"živě",8
"dna",8
"pseudonym",8
"nadmístní",8
"publikace",8
"pátrání",8
"nahodilý",8
"zaznamenávat",8
"zaúčtovat",8
"najít",8
"nalezený",8
"přednesení",8
"hlavička",8
"předražitel",8
"hloubka",8
"přejímatel",8
"zdravit",8
"zdržení",8
"zdánlivý",8
"zdědit",8
"narušující",8
"přepis",8
"nastalý",8
"zf",8
"přestavba",8
"povrch",8
"zhodnotit",8
"přezkoumávání",8
"přibýt",8
"přijímací",8
"dokladový",8
"nefunkčnost",8
"nehoda",8
"dohromady",8
"dojití",8
"maření",8
"farmaceut",8
"přisvojit",8
"zlikvidovat",8
"přivést",8
"nepodání",8
"pozorování",8
"přiřazený",8
"zmeškat",8
"příbuzenství",8
"příjemka",8
"příležitostně",8
"příležitostný",8
"přípojný",8
"nerostný",8
"autorizace",8
"hudebně",8
"zneškodňování",8
"hypoteční",8
"znečištění",8
"zopakovat",8
"autorství",8
"reprodukční",8
"republikový",8
"zpochybňovat",8
"nominální",8
"dolů",8
"rovnocennost",8
"nutně",8
"celostátní",8
"náhradnictví",8
"celoživotní",8
"rozpustit",8
"iniciativa",8
"rozvrat",8
"náplň",8
"náročný",8
"násobek",8
"zveřejňování",8
"doplacení",8
"zvýhodňující",8
"náčelník",8
"záchranář",8
"inventura",8
"zákonní",8
"sebevražda",8
"prodloužen",8
"seskupení",8
"produkt",8
"záměra",8
"ionizující",8
"zápočet",8
"francouzský",8
"prohloubení",8
"objasňování",8
"cestovat",8
"skladištní",8
"projednáván",8
"jakkoli",8
"dopravovaný",8
"skutkově",8
"zásobník",8
"zúčastňovat",8
"bakalářský",8
"sloučit",8
"slovní",8
"obranyschopnost",8
"obsahově",8
"obsazení",8
"smyslový",8
"obsluha",8
"snažit",8
"obtížně",8
"snižování",8
"obvinit",8
"doručitelný",8
"dosahovaný",8
"ocitnout",8
"jev",8
"úzko",8
"choroba",8
"stejné",8
"prosazování",8
"četnost",8
"strávený",8
"činěn",8
"dovednost",8
"svědectví",8
"odstraněn",8
"dluhový",8
"síň",8
"dovozce",8
"terén",8
"odvádět",8
"dlužní",8
"tiskovina",8
"odčinění",8
"tištěný",8
"prvotní",8
"tok",8
"trýznivý",7
"těžební",7
"omluvit",7
"třídní",7
"bezbariérový",7
"bezbrannost",7
"opatřování",7
"dražený",7
"ujít",7
"opožděnost",7
"upevněný",7
"upisovaný",7
"upisovat",7
"upsán",7
"učinění",7
"ovladatelný",7
"vcelku",7
"ovzduší",7
"vidimace",7
"vinice",7
"dvouletý",7
"očkování",7
"ošetření",7
"vnášet",7
"vnímatelný",7
"vnímat",7
"vojenství",7
"kopírovací",7
"rollam",7
"vyhledání",7
"paušál",7
"vylučovaný",7
"odchodná",7
"periodicita",7
"arch",7
"vyměřovat",7
"pero",7
"krok",7
"vykonávací",7
"vymahatelnost",7
"vyslovený",7
"vyměřovací",7
"vynález",7
"vyplnit",7
"vyčerpán",7
"vyškrtnut",7
"podněcování",7
"vyživovat",7
"vypsání",7
"podpůrný",7
"architektura",7
"podrobně",7
"podávající",7
"výpočetní",7
"pohřebnictví",7
"výuka",7
"vytýkaný",7
"vězeň",7
"účastnící",7
"podepsán",7
"politikum",7
"podkladový",7
"zabezpečování",7
"vyznačený",7
"důstojný",7
"zachytit",7
"vyčerpání",7
"ponechávat",7
"uměleckořemeslný",7
"zaokrouhlený",7
"křivda",7
"vznesený",7
"aktiv",7
"vzorový",7
"zaručující",7
"evakuace",7
"podsklepený",7
"zasílaný",7
"vícenásobný",7
"blízkost",7
"zavázal",7
"exemplář",7
"pouhý",7
"pohlížet",7
"zdravý",7
"zdrž",7
"mapový",7
"zeměměřictví",7
"povést",7
"výprosník",7
"pověřenec",7
"výrazný",7
"výrazně",7
"výživný",7
"rozvíjet",7
"znemožňující",7
"elektrotechnika",7
"mezitím",7
"zpracovávání",7
"xii",7
"pravděpodobnost",7
"pololetí",7
"embryo",7
"střežení",7
"zachovalost",7
"mlýnský",7
"zadržovat",7
"moce",7
"modernizace",7
"zakládací",7
"zóna",7
"zakročit",7
"zamítavý",7
"porodit",7
"ústavně",7
"mrtvola",7
"poručenec",7
"muzeum",7
"československý",7
"čí",7
"posouzený",7
"postaven",7
"měnový",7
"škodový",7
"dlužit",7
"grant",7
"zastavění",7
"blokový",7
"zastupitel",7
"zapracování",7
"zastávající",7
"průhon",7
"zaujetí",7
"hasičský",7
"potvrzená",7
"přebírat",7
"heslo",7
"nakladatel",7
"historický",7
"zb",7
"představení",7
"předveden",7
"hluchoslepý",7
"překazit",7
"překládat",7
"překážet",7
"hmatový",7
"přeložený",7
"napříště",7
"zemní",7
"šířit",7
"přesvědčit",7
"převažující",7
"povrchový",7
"převoz",7
"převážný",7
"přezkoumán",7
"přihlášen",7
"hospodářsky",7
"připočíst",7
"připuštěn",7
"dokazovaný",7
"dezinfekce",7
"hovor",7
"zmenšený",7
"pozvat",7
"neporušenost",7
"přát",7
"příbuzná",7
"příděl",7
"příměří",7
"nerost",7
"dokonaný",7
"ambulantní",7
"přístav",7
"přístupnost",7
"přístupový",7
"znamení",7
"nestranně",7
"nestíhání",7
"příčetnost",7
"nevděk",7
"nevyhovění",7
