"corpus","user/arcady/selected_czech_statutes___2020_3"
"subcorpus","-"
Item,Frequency
"ochoten on",3
"třicetina odměna",3
"ochrana architektonický",3
"oceňování vykonáván",3
"tříletý vzdělání",3
"třída práce",3
"ochrana domáhat",3
"ochrana cizinec",3
"do podání",3
"do podnájem",3
"tříčlenný kárný",3
"ochrana držba",3
"u daný",3
"jestliže věřitel",3
"u dovoz",3
"u dílo",3
"u dovolací",3
"ochrana k",3
"do pokladna",3
"u exekuční",3
"u instituce",3
"ochrana nadále",3
"ochrana mládež",3
"u jeho",3
"ochrana obchodní",3
"jestliže za",3
"do pojištění",3
"a zbavení",3
"u komerční",3
"u kolektivní",3
"u kterýkoli",3
"u koncesovaný",3
"ochrana oběť",3
"u mladistvý",3
"u likvidační",3
"u nadřízený",3
"ochrana peníze",3
"ochrana ovzduší",3
"jestliže zjistit",3
"ochrana pro",3
"u ohlašovací",3
"ochrana rostlina",3
"jestliže ústavní",3
"do povinný",3
"u platba",3
"ochrana soukromý",3
"u pojištění",3
"u postupitel",3
"ochrana subjekt",3
"jestliže žadatel",3
"u pořízený",3
"ochrana ten",3
"u přejímající",3
"u přihlášený",3
"u převádějící",3
"u předběžný",3
"ochrana takový",3
"u přijímající",3
"u regulační",3
"u rozdělovaný",3
"ochrana vnitřní",3
"jevit s",3
"jevit jako",3
"jestliže žalovaný",3
"do požadovaný",3
"do potvrzení",3
"a zašle",3
"u silniční",3
"u rozsudek",3
"u služba",3
"u soubor",3
"ochrana zdravit",3
"ochrana zaměstnanec",3
"u srážka",3
"u stálý",3
"ochrana zákon",3
"ochrana základní",3
"ochrana zvíře",3
"ještě nastat",3
"u umělecký",3
"u veřejnoprávní",3
"ochrana území",3
"do prodlení",3
"u vybraný",3
"u voják",3
"u výslech",3
"ochranný organizace",3
"ještě uplynout",3
"u žádný",3
"ochuzený právo",3
"ochranný zařízení",3
"ublížit na",3
"u žádost",3
"jinak a",3
"ještě závažný",3
"do projekt",3
"být hostující",3
"ubytovaný v",3
"ubytování moct",3
"ubytovaný osoba",3
"ubytování zajišťovat",3
"ubytování splňovat",3
"ubytování se",3
"od dlužník",3
"uchovávat na",3
"uchovávat daňový",3
"uchovávat v",3
"od dosavadní",3
"udržení veřejný",3
"uchovávání vymazaný",3
"udržovat po",3
"udržovat on",3
"od fyzický",3
"od dovozní",3
"od dojití",3
"od datum",3
"událost určující",3
"událost svůj",3
"udělen do",3
"udání důvod",3
"od jiné",3
"udělen slovo",3
"od kolektivní",3
"od kdo",3
"udělení diplomatický",3
"od kupní",3
"jinak nahradit",3
"jinak na",3
"jinak měnit",3
"do právnický",3
"a zbývající",3
"a posouzení",3
"udělení prokura",3
"udělení tento",3
"udělení výjimka",3
"udělení výjezdní",3
"od nový",3
"od měsíc",3
"udělený na",3
"udělený cizinec",3
"udělený souhlas",3
"udělit dlouhodobý",3
"od obvyklý",3
"od následující",3
"jinak náležet",3
"udělit mezinárodní",3
"od odstoupení",3
"od odstavec",3
"udělit slovo",3
"jinak odčinit",3
"být imobilizován",3
"udělovat právo",3
"udělit ten",3
"uhlovodíkový palivo",3
"uhradit dlužný",3
"udělovat souhlas",3
"uhradit na",3
"od poskytnutí",3
"od ověřený",3
"uhradit osoba",3
"uhradit obec",3
"uhradit poškozený",3
"uhradit pouze",3
"od poskytovatel",3
"uhradit vysoký",3
"uhradit přepravní",3
"uhradit zaměstnavatel",3
"od pracovní",3
"jinak postupovat",3
"jinak podle",3
"a zdržet",3
"uhrazený cena",3
"uhrazení z",3
"uhrazený částka",3
"uhrazení vymáhaný",3
"ujednaný nebo",3
"od předání",3
"jinak přijímat",3
"ujednaný způsob",3
"ujednaný strana",3
"ujednat alespoň",3
"od příjemce",3
"ujednat jen",3
"od sebe",3
"jinak sjednaný",3
"do rada",3
"ujednání omezující",3
"ujednání odchylující",3
"ujednání stanova",3
"ujednání vylučující",3
"od správní",3
"ujmout držba",3
"od stálý",3
"ukladatel věc",3
"ukládající jiný",3
"od stát",3
"jinak užít",3
"jinak určit",3
"ukládaný do",3
"ukládající trest",3
"ukládat i",3
"jinak vysoký",3
"do rodinný",3
"do registrovaný",3
"a zdůvodnění",3
"a zdroj",3
"ukládat zaměstnanec",3
"ukládat pořizovatel",3
"ukládán povinnost",3
"ukládání donucovací",3
"ukládání a",3
"ukládat zákon",3
"od trest",3
"ukládání trestní",3
"ukončen oddlužení",3
"ukončení doba",3
"ukončení daňový",3
"ukládání výjimečný",3
"ukládání ochranný",3
"jinak zaniknout",3
"ukončení fáze",3
"ukončení funkční",3
"ukončení konkursní",3
"od veřejný",3
"ukončení on",3
"od vrácení",3
"ukončení provoz",3
"jinak zpřístupnit",3
"jinak změněný",3
"jinak změnit",3
"do rozpor",3
"ukončení soutěž",3
"od vyvěšení",3
"ukončení trestní",3
"od věc",3
"ukončení zaměstnání",3
"jiná k",3
"do rozsudek",3
"ukončený pravomocný",3
"od zakladatel",3
"od zadání",3
"ukončit rodinný",3
"ukončit účast",3
"od zastavení",3
"od zastoupený",3
"jiné k",3
"jiná rušení",3
"jiná než",3
"do rozsah",3
"a zemědělský",3
"od zákon",3
"uložení projekt",3
"jiné osoba",3
"uložený a",3
"od úmrtí",3
"uložený dlužník",3
"od žadatel",3
"od částka",3
"jiné vážně",3
"jiné majetkový",3
"uložený právní",3
"uložený pořádkový",3
"odborník v",3
"uložený soud",3
"jiné členský",3
"jiné značný",3
"uložit daňový",3
"uložit jiný",3
"uložit navrhovatel",3
"odborný specializovaný",3
"odborný poradce",3
"jiné za",3
"být jednoznačně",3
"a postačovat",3
"a posouzený",3
"a poslanec",3
"uložit peněžitý",3
"uložit osoba",3
"uložit orgán",3
"uložit propadnutí",3
"odborný úroveň",3
"uložit souhrnný",3
"uložit samostatně",3
"uložit společnost",3
"odborný školení",3
"uložit výjimečný",3
"uložit vlastník",3
"odchodná podle",3
"jiný cizinec",3
"jiný celek",3
"uložit účastník",3
"uložit zákon",3
"uložit zpracování",3
"odchylný ujednání",3
"umožnit dálkový",3
"umožnit a",3
"umožnit nakládat",3
"odchylně od",3
"odchylný právní",3
"umožnit osoba",3
"umožnit podstatný",3
"umožnit obviněný",3
"umožnit soud",3
"umožnit získat",3
"umožnit zápis",3
"umožnit seznámit",3
"oddlužení i",3
"jiný dokonaný",3
"jiný autor",3
"umožněn vstup",3
"umožňovat akcionář",3
"umožňovat a",3
"umožnění výkon",3
"umožněn společný",3
"umožňovat jeho",3
"umožňovat omezený",3
"oddlužení měsíčně",3
"umožňovat řádně",3
"umožňující přístup",3
"oddlužení obdobně",3
"oddlužení mít",3
"oddlužení mimo",3
"umístit pouze",3
"oddlužení povolit",3
"oddlužení platit",3
"umístění jejich",3
"oddlužení také",3
"oddlužení se",3
"jiný důchod",3
"jiný dopravní",3
"umístění provozovna",3
"umístění věc",3
"umístění sídlo",3
"oddíl devátý",3
"umístění číslo",3
"umístění závod",3
"oddlužení zrušit",3
"uměleckořemeslný tvorba",3
"umění a",3
"umělý oplodnění",3
"umět nebo",3
"oddělení její",3
"jiný exekutor",3
"jiný důkazní",3
"jiný doložka",3
"do statut",3
"unie lze",3
"unie cizinec",3
"unie předložit",3
"unie přechodný",3
"unie prodloužit",3
"odděleně pro",3
"unie přiznán",3
"unie vyhlásit",3
"unie vyslaný",3
"unie vydat",3
"unie zrušit",3
"upadnuvší obchodní",3
"unie údaj",3
"odejmout nebo",3
"jiný hromadný",3
"jiný hormonální",3
"do sídlo",3
"uplatnit daňový",3
"odepřen nebo",3
"uplatnit dlužník",3
"odepření a",3
"odepsaný část",3
"odepření součinnost",3
"do technický",3
"uplatnit osoba",3
"odepřít ten",3
"odepřít přístup",3
"odepřít jen",3
"odepřít vypovídat",3
"uplatnit písemně",3
"odepřít z",3
"odepřít vstup",3
"jiný jednotka",3
"být jmenování",3
"a zmatečnost",3
"uplatnit sazba",3
"odeslat v",3
"uplatněn opatření",3
"uplatnit zvláštní",3
"uplatnění jejich",3
"odesílatel dopravce",3
"uplatnění nastat",3
"uplatnění nebo",3
"odevzdaný kmenový",3
"odesílatel a",3
"jiný látka",3
"jiný jistota",3
"uplatnění předkupní",3
"uplatnění položka",3
"uplatnění vrácení",3
"uplatněný k",3
"uplatnění takový",3
"uplatnění odpočet",3
"uplatněný požadavek",3
"uplatněný pohledávka",3
"uplatňovat a",3
"odečíst náklad",3
"odečtení daň",3
"jiný jejich",3
"a zletilý",3
"a zjišťování",3
"uplatňovat náhrada",3
"uplatňovat odpis",3
"odečíst z",3
"uplatňovat pouze",3
"uplatňovat postup",3
"uplatňovat paušální",3
"odečíst se",3
"uplatňovat společný",3
"uplatňovat první",3
"odhad nebo",3
"jiný měna",3
"uplatňovat zvláštní",3
"uplatňování a",3
"uplatňovat základní",3
"odkaz jednotlivý",3
"uplatňování daň",3
"jiný navrhovatel",3
"uplatňování tento",3
"uplatňování svůj",3
"uplynout alespoň",3
"odkaz pohledávka",3
"do uzavření",3
"do usnesení",3
"uplynout jeden",3
"uplynout do",3
"odkazovník právo",3
"uplynout stanovený",3
"odklad doručit",3
"odkazovník nebo",3
"uplynutí pojistný",3
"odklad ministerstvo",3
"uplynutí pět",3
"odklad nový",3
"odklad notář",3
"odklad její",3
"odkazovník a",3
"být kladen",3
"uplynutí tříměsíční",3
"uplynutí třicet",3
"upozornit předseda",3
"odklad ostatní",3
"upravený a",3
"upravený o",3
"upravení návrh",3
"odklad právní",3
"upravený zákon",3
"upravený pro",3
"jiný obecný",3
"do vodorovný",3
"upravit právo",3
"upravit postup",3
"upravit poměra",3
"upravit svůj",3
"odklad uveřejnit",3
"odklad svůj",3
"upravit zákon",3
"odklad vlastník",3
"upravovat ochrana",3
"jiný odůvodněný",3
"jiný obstarat",3
"odklad zajistit",3
"jiný on",3
"upravující občanský",3
"upravující informační",3
"jiný omluvitelný",3
"do vyhošťovací",3
"být konečný",3
"a změněný",3
"upravující převod",3
"upravující postup",3
"upravující spotřební",3
"upravující registrace",3
"odkladně rozhodnout",3
"odkladný zdravotní",3
"upravující vnitřní",3
"upravující vysoký",3
"odkup akcie",3
"uprchnutí odsouzený",3
"odkupný a",3
"odkoupení nebo",3
"odkladný péče",3
"urážka voják",3
"uražený vykonávat",3
"odložení vykonatelnost",3
"určení místo",3
"určení nízký",3
"odložený věc",3
"jiný podmiňující",3
"jiný po",3
"být krajský",3
"určení podmínka",3
"určení podle",3
"určení právo",3
"určení právní",3
"určení rodičovství",3
"určení pořadí",3
"odmítat se",3
"určení ten",3
"určení se",3
"určení znalec",3
"určení u",3
"odmítnout jako",3
"určení částka",3
"určení část",3
"odmítnout odvolání",3
"odmítnout notářský",3
"odmítnout být",3
"odložit věc",3
"určený jednotlivě",3
"určený hromadný",3
"určený okruh",3
"určený nebo",3
"určený opatrovník",3
"odmítnout sepsat",3
"odmítnout rovněž",3
"odmítnout převzít",3
"odmítnout poskytnutí",3
"určený předseda",3
"určený rozvrh",3
"odmítnut nebo",3
"určený stavební",3
"určený technický",3
"určený správní",3
"odmítnout udělit",3
"jiný porucha",3
"do zastavěný",3
"a znovu",3
"a lidský",3
"a letecký",3
"a lepenka",3
"určený záležitost",3
"odmítnutí poskytnout",3
"určený částka",3
"odmítnutí žaloba",3
"odmítnutí zápis",3
"odmítnutí se",3
"jiný pozemek",3
"odměna až",3
"určit los",3
"určit místní",3
"odměna dvakrát",3
"odměna do",3
"určit odkaz",3
"jiný pravdivý",3
"jiný požádat",3
"jiný pověřený",3
"odměna likvidátor",3
"určit poměrně",3
"určit podmínka",3
"odměna již",3
"určit předem",3
"určit postup",3
"odměna opatrovník",3
"odměna náležet",3
"jiný projev",3
"určit spis",3
"určit zaměstnanec",3
"odměna společně",3
"odměna příslušet",3
"odměna příslušející",3
"do zákon",3
"být licence",3
"určitý aspekt",3
"určitý movitý",3
"určitý jmenovitý",3
"určit čerpání",3
"určitý období",3
"určitý náležitost",3
"určitý okruh",3
"odměna vyplacený",3
"určitý smlouva",3
"odměňování zaměstnanec",3
"do úhrnný",3
"do záznam",3
"odnětí doplňkový",3
"usazený na",3
"určovat zvláštní",3
"určovat se",3
"jiný rostlina",3
"uschovaný peníz",3
"uskutečnit na",3
"odpad obsahující",3
"uskutečnit prostřední",3
"uskutečnění oprava",3
"uskutečnění opatření",3
"jiný rozumný",3
"jiný rozsah",3
"do ústav",3
"být majetkový",3
"a poukazník",3
"uskutečněný dno",3
"odpis pohledávka",3
"odpis od",3
"uskutečněný osoba",3
"uskutečněný do",3
"uskutečněný za",3
"uskutečněný podle",3
"odpis pro",3
"jiný sdružení",3
"uskutečňovaný prostřednictvím",3
"uskutečňovaný na",3
"uskutečňovat nebo",3
"odpis výdaj",3
"jiný se",3
"uskutečňovat v",3
"uskutečňování plnění",3
"uskutečňování jeho",3
"odpisovaný technický",3
"odpisovaný hmotný",3
"jiný sdělování",3
"jiný schovatel",3
"usnesení k",3
"usnesení kolegiální",3
"odpisovat poplatník",3
"odpisovat nájemce",3
"usnesení lze",3
"odpisovat rovnoměrně",3
"odpisovat technický",3
"odpisovat původní",3
"odpisovat hmotný",3
"usnesení oznamovat",3
"usnesení podat",3
"odpisování o",3
"odpisování bez",3
"usnesení postoupit",3
"usnesení policejní",3
"usnesení pro",3
"usnesení prezidium",3
"usnesení pozdě",3
"odpisování platný",3
"odpisování a",3
"do čtyři",3
"do účinnost",3
"usnesení rada",3
"usnesení příslušný",3
"usnesení sdělit",3
"usnesení stížnost",3
"odporovat donucující",3
"odpor se",3
"jiný soubor",3
"usnesení ustavující",3
"usnesení určit",3
"usnesení také",3
"odporovat zákon",3
"usnesení vyloučit",3
"usnesení vyhotovit",3
"odpovídající daň",3
"odporovat zájem",3
"do číselný",3
"uspokojen při",3
"usnášet za",3
"uspokojení jejich",3
"uspokojení podle",3
"uspokojení peněžitý",3
"odpovídající předmět",3
"odpovídající pohledávka",3
"uspokojení zajištěný",3
"uspokojit při",3
"uspokojit pouze",3
"odpovídající v",3
"odpovídající rozdíl",3
"odpovídající evidence",3
"být mimořádně",3
"a zpřístupnit",3
"a likvidační",3
"uspokojovat postupně",3
"uspořádání stavba",3
"uspořádání právo",3
"uspořádání a",3
"uspokojit všechen",3
"ustanoven osoba",3
"ustanovení cenový",3
"odpovídat jejich",3
"odpovídat obsah",3
"ustanovení moct",3
"ustanovení ministerstvo",3
"odpovídat nárůst",3
"jiný svědek",3
"jiný své",3
"ustanovení obhájce",3
"odpovídat počet",3
"odpovídat právní",3
"odpovídat povaha",3
"odpovídat společně",3
"jiný trestní",3
"ustanovení příslušný",3
"ustanovení příloha",3
"ustanovení společenský",3
"odpovídat zadávací",3
"odpovídat věřitel",3
"jiný titul",3
"doba celý",3
"ustanovení zrušit",3
"ustanovení zmocněnec",3
"ustanovení zákoník",3
"odpovědnost pachatel",3
"ustanovení ústavní",3
"odpovědnost rodič",3
"odpovědnost právní",3
"odpovědnost i",3
"ustanovit na",3
"odpovědnost účastník",3
"doba dva",3
"ustaven nebo",3
"ustanovovat opatrovník",3
"ustavení evropský",3
"ustavený evropský",3
"ustavení opatrovnický",3
"ustavení a",3
"ustavit evropský",3
"ustálený rozhodovací",3
"odpočinek zaměstnanec",3
"odpočinek mezi",3
"odpočet uplatnit",3
"usuzovat na",3
"utrpět pracovní",3
"utajení utajovaný",3
"odpracovaný hodina",3
"uveden jméno",3
"odprodat akcie",3
"uveden předmět",3
"uveden kandidát",3
"jiný veřejně",3
"jiný veřejnoprávní",3
"být mzda",3
"být možná",3
"být mladý",3
"uvedení rozsah",3
"odsouzení pro",3
"uvedení tento",3
"uvedení výhoda",3
"odsouzení soud",3
"uvedení věc",3
"jiný vymahatelný",3
"uvedený adresa",3
"uvedený důvod",3
"uvedený a",3
"jiný vyhrožovat",3
"jiný vybavení",3
"uvedený podle",3
"uvedený podklad",3
"uvedený příjem",3
"odsouzený prokázat",3
"odsouzený podle",3
"uvedený stavba",3
"uveřejnit ministerstvo",3
"uvedený účel",3
"odsouzený uprchnout",3
"uveřejnit projekt",3
"odsouzený vést",3
"odsouzený se",3
"jiný výzkumný",3
"doba končit",3
"uveřejnění jiný",3
"uveřejnění také",3
"uveřejnění rovněž",3
"uveřejnit veřejný",3
"uveřejnění veřejný",3
"uveřejňovat na",3
"uveřejněný pod",3
"odstoupení i",3
"uvolnit pro",3
"uveřejňovat souhrnně",3
"uvolněný a",3
"uvolnění pro",3
"odstoupit jen",3
"odstoupení být",3
"odstavec platit",3
"uvolňující zaměstnavatel",3
"uváděný důvod",3
"odstoupit všechen",3
"uvádět se",3
"odstranit jiný",3
"odstranit chyba",3
"odstoupit pro",3
"uvést její",3
"uvést jejich",3
"uvést doba",3
"uvést konkrétní",3
"uvést obsah",3
"uvést někdo",3
"uvést nový",3
"odstranit podle",3
"odstranit nájemce",3
"doba nezbytný",3
"doba narození",3
"být městys",3
"a ztížení",3
"a dražební",3
"uvést pod",3
"odstranění a",3
"odstranit závada",3
"uvést počet",3
"uvést podmínka",3
"uvést rozhodný",3
"uvést při",3
"uvést pro",3
"jiný zvláštní",3
"jiný způsoba",3
"uvést rozhodující",3
"odstranění se",3
"uvést zadavatel",3
"uvést věc",3
"odstraňování jejich",3
"jiný zájem",3
"doba návštěva",3
"uzavíraný na",3
"odstupné za",3
"odstupné v",3
"odstraňování následek",3
"uzavřen církevní",3
"uzavřen pracovní",3
"odsuzovat pachatel",3
"uzavření a",3
"odstupový vzdálenost",3
"jiný záležitost",3
"uzavření pracovní",3
"uzavření úplatný",3
"odvolací nebo",3
"odvetný opatření",3
"být nabyvatel",3
"být nabytí",3
"uzavřený dlužník",3
"uzavřený adhezní",3
"uzavření úvěrový",3
"uzavřený před",3
"uzavřený prostor",3
"uzavřený pracovní",3
"odvolat i",3
"uzavřít bez",3
"odvolat se",3
"uzavřít dříve",3
"uzavřít kolektivní",3
"odvolatel a",3
"jiný úpadek",3
"odvolatel domáhat",3
"odvolatel být",3
"uzavřít pouze",3
"uzavřít obvodový",3
"jiný úvěr",3
"doba odstranit",3
"doba odevzdání",3
"uznat obžalovaný",3
"odvolán nebo",3
"odvolání insolvenční",3
"jiný úřad",3
"jiný český",3
"uznání pravomocný",3
"uznání podle",3
"jiný čin",3
"doba oznámení",3
"doba oprávněně",3
"být nadměrný",3
"být nad",3
"a zvolit",3
"uznávat vinný",3
"uznávat se",3
"uznávat jako",3
"učinit elektronicky",3
"učinit poslední",3
"učinit osobní",3
"odvolání správce",3
"odvolání plný",3
"učinit pozdě",3
"učinit pravdivý",3
"odvolání tajemník",3
"odvolání výslovně",3
"odvolání státní",3
"učinit s",3
"učinit svobodně",3
"odvolání znalec",3
"odvolání změnit",3
"jistota bez",3
"učinit výzva",3
"učinit závěr",3
"učinit zásah",3
"učinit vůči",3
"odvolávat ministr",3
"doba podat",3
"doba patnáct",3
"učiněn záznam",3
"učiněn v",3
"odvozený tvar",3
"odvoz komunální",3
"učiněný po",3
"odvracet od",3
"učiněný zmocněnec",3
"odvrácení hrozící",3
"odvracet útok",3
"odvracet nebezpečí",3
"odvolávání člen",3
"ušlý v",3
"učiněný ústně",3
"odvádění a",3
"užitný vzor",3
"užitkovost hospodářský",3
"odvážný smlouva",3
"jistota u",3
"jistota složit",3
"užití on",3
"užití násilí",3
"užití k",3
"odčítat od",3
"odňat právo",3
"jistý nebo",3
"jistota vyžadovat",3
"uživatel byt",3
"uživatel předmět",3
"odštěpení na",3
"odštěpení a",3
"odňatý část",3
"užít autorský",3
"užít být",3
"odštěpení plnit",3
"již dojít",3
"doba postup",3
"doba postoupení",3
"být nalézt",3
"být nalezen",3
"a zvýšený",3
"a zvlášť",3
"užít na",3
"užít pro",3
"užít podle",3
"užít on",3
"užít k",3
"užít předmět",3
"užívaný na",3
"odůvodnění být",3
"odůvodnit povaha",3
"užívat byt",3
"užívat předmět",3
"užívat bez",3
"užívat v",3
"užívání dopravní",3
"odůvodnění územní",3
"odůvodnění souhlasit",3
"již jiný",3
"užívání ochranný",3
"užívání na",3
"užívání prostor",3
"užívání vlastník",3
"odůvodněný způsob",3
"odůvodněný a",3
"v CZ-CPA",3
"v Haag",3
"v Evropa",3
"odůvodňovat určitý",3
"odůvodňující zastavení",3
"již odpisovaný",3
"ohlašovatel být",3
"již pravomocně",3
"již podaný",3
"již od",3
"již nastat",3
"již dítě",3
"v celostátní",3
"v certifikát",3
"již přezkoumávat",3
"v dlužníkův",3
"v disciplinární",3
"v dodatek",3
"ohledně věc",3
"ohledně vývoz",3
"již samotný",3
"již přihlásit",3
"již promlčet",3
"v dokazování",3
"v dokumentace",3
"ohledně zahraniční",3
"ohledání věc",3
"již splnit",3
"ohlásit málo",3
"již uplatnit",3
"již splatný",3
"ohlášení ministerstvo",3
"ohlášení podle",3
"již učinit",3
"již uplatněný",3
"doba provedení",3
"doba prodloužit",3
"doba pravomocný",3
"v exekutorský",3
"ohlášený záměr",3
"ohlášený stavba",3
"již vykonávat",3
"v jednání",3
"v jednočinný",3
"ohrozit v",3
"ohrozit ten",3
"doba přechodný",3
"v kapitola",3
"již zapsat",3
"ohrožení pohlavní",3
"ohrožení podle",3
"jmenovaný podle",3
"v konečný",3
"ohrožení tento",3
"ohrožení způsobit",3
"jmenovaný správce",3
"jmenovaný opatrovník",3
"doba předem",3
"doba pět",3
"v koruna",3
"jmenovaný znalec",3
"v lidský",3
"ohrožený kalý",3
"ohrožený důkazní",3
"v léto",3
"jmenovat chybějící",3
"jmenovaný v",3
"v mateřství",3
"v malý",3
"v mimořádný",3
"v movitý",3
"v mzdový",3
"ohrožující pracovní",3
"ohrožování zdraví",3
"ohrožovat jejich",3
"doba převzetí",3
"v místnost",3
"v nakládání",3
"v nalézací",3
"okamžik omezení",3
"okamžik odeslání",3
"okamžik nabytí",3
"okamžik podání",3
"okamžik on",3
"v nepřípustnost",3
"jmenovat na",3
"okamžik vznik",3
"doba rovnající",3
"doba působení",3
"být naživu",3
"být navzájem",3
"být navazující",3
"a listinný",3
"a budova",3
"a budoucí",3
"v nízký",3
"v nápadný",3
"okolnost moct",3
"okolnost na",3
"okolnost jako",3
"jmenovat osoba",3
"v odměna",3
"v odstupový",3
"okolnost ten",3
"v omezený",3
"okolnost zjevně",3
"okolnost zadavatel",3
"okolnost významný",3
"okolnost se",3
"doba splatit",3
"v osvědčení",3
"v originální",3
"v patentový",3
"v označení",3
"okresní nebo",3
"v periodický",3
"v plocha",3
"okruh zadavatel",3
"okruh jeho",3
"v podnikatelský",3
"okruh činnost",3
"v podobný",3
"okruh zaměstnanec",3
"okresní státní",3
"jmenování autorizovaný",3
"v pojišťovnictví",3
"v politika",3
"omezení dispoziční",3
"omezen výkon",3
"v posudek",3
"omezení platit",3
"v povaha",3
"jmenování člen",3
"jmenování prozatímní",3
"jmenován bezúhonný",3
"doba skončit",3
"v požadovaný",3
"omezení soutěž",3
"v prodejní",3
"omezení trvat",3
"omezení tento",3
"omezení se",3
"v provedení",3
"omezení uložený",3
"jméno podle",3
"jméno on",3
"v páchání",3
"omezený moct",3
"omezený doba",3
"omezený po",3
"v překlad",3
"jméno zaměstnavatel",3
"v přiložený",3
"v přijímající",3
"omezený se",3
"doba umístění",3
"doba ukončení",3
"doba u",3
"v příznivý",3
"omezit její",3
"omezit ani",3
"v rodina",3
"v registrační",3
"v rozhodčí",3
"v rozmezí",3
"omezit ustanovení",3
"omezit svéprávnost",3
"omezit rozhodnutí",3
"omezený vystoupit",3
"v rubrika",3
"v sbor",3
"omezování osobní",3
"v silniční",3
"omyl a",3
"omluvitelný hnutí",3
"omluva uposlechnout",3
"v smluvený",3
"omyl o",3
"omyl být",3
"omyl vyvarovat",3
"jmění platit",3
"jmění osoba",3
"jmění obchodní",3
"jmění moct",3
"doba trestný",3
"být nula",3
"v souhrnný",3
"on blízce",3
"on bezprostředně",3
"jmění přecházející",3
"v správa",3
"on cizinec",3
"on chtít",3
"jmění přecházet",3
"doba vyhlášení",3
"v statut",3
"v stavba",3
"on dohodnutý",3
"on dodatečně",3
"on dodat",3
"jmění smět",3
"on doprovázet",3
"doba výslech",3
"on doručen",3
"v tajnost",3
"v takto",3
"on doručený",3
"jmění zaniklý",3
"být náležitě",3
"být nákup",3
"být nájemcův",3
"v termín",3
"on dostatečně",3
"on dosavadní",3
"v tropický",3
"on dostupný",3
"on dovědět",3
"jmění závod",3
"jmění zrušit",3
"v upravený",3
"on důvod",3
"on dříve",3
"justiční zkouška",3
"jmění zastoupený",3
"v velikost",3
"v vedlejší",3
"v uznání",3
"v vkladový",3
"on hrozící",3
"on hrozit",3
"on hradit",3
"on funkční",3
"v vydaný",3
"on informace",3
"v výjezdní",3
"jíst před",3
"jíst pořízený",3
"jíst on",3
"doba zapůjčení",3
"a závisle",3
"v výroční",3
"v výzkum",3
"v vývoj",3
"on jmění",3
"jíst tento",3
"v vězeňský",3
"on konzultace",3
"on komisionář",3
"v zahájený",3
"v zahrnování",3
"v zadavatel",3
"jíst zastávaný",3
"doba zákaz",3
"v zemědělství",3
"on mzda",3
"on možný",3
"v změna",3
"v změněný",3
"v zkrácený",3
"on nahlížet",3
"on nahlédnout",3
"v zájmový",3
"on nahrazovat",3
"jízdní souprava",3
"jízdné v",3
"doba zůstavitelův",3
"doba zvolení",3
"v závažný",3
"v závazný",3
"v zásadní",3
"on navrhovatel",3
"v úhrnný",3
"v úvodní",3
"on náhradní",3
"on nutný",3
"on nutno",3
"doba řešení",3
"v účast",3
"v úřad",3
"on následně",3
"v časový",3
"k celý",3
"k běžný",3
"on obchodovat",3
"v čí",3
"on obcházet",3
"on obchodní",3
"v šestiměsíční",3
"v žádný",3
"on objednatel",3
"k cesta",3
"doba život",3
"doba čin",3
"být něco",3
"a manželství",3
"a malý",3
"vada moct",3
"vada lze",3
"vada důsledek",3
"on ocenění",3
"vada předmět",3
"vada podle",3
"vada odvolání",3
"on obstarat",3
"vada vždy",3
"on odsouzený",3
"k datum",3
"vadný výrobek",3
"vadný jen",3
"k databáze",3
"k cizí",3
"on opatřit",3
"vazební věc",3
"vazba za",3
"on opravňovat",3
"on opravit",3
"on opatrovník",3
"veden exekuce",3
"on orgán",3
"on oprávněně",3
"vedení katastr",3
"vedení seznam",3
"on osobní",3
"k dobrovolný",3
"dobrovolně nahradit",3
"dobrovolný nabídka",3
"vedení v",3
"vedení veřejný",3
"vedení síť",3
"vedený na",3
"vedený k",3
"on patrn",3
"vedený pro",3
"on peněžitý",3
"on označit",3
"vedený úřad",3
"vedle odměna",3
"vedle navrhovatel",3
"vedený za",3
"vedle se",3
"vedle přenesený",3
"k domovní",3
"k dokazování",3
"vedlejší linie",3
"vedlejší účastenství",3
"on podmínka",3
"on podání",3
"vedoucí správní",3
"vedoucí pracovní",3
"vedoucí zaměstnanec-statutární",3
"vedoucí zařízení",3
"on poměrně",3
"on policie",3
"k dosud",3
"k dostatečný",3
"dobročinný a",3
"být objednatel",3
"velikost podlahový",3
"velikost odpovídající",3
"on porušit",3
"veliký povolený",3
"veliký urychlení",3
"on poslední",3
"on popřít",3
"velký Británie",3
"velmi vysoký",3
"veliký území",3
"vertikální spolupráce",3
"verze v",3
"vertikální dohoda",3
"on poučení",3
"k družstvo",3
"dobytnost jejich",3
"veřejnost podle",3
"veřejnost uplatnit",3
"veřejnost se",3
"veřejnost o",3
"on povolit",3
"veřejný cesta",3
"on pořadatel",3
"on považovat",3
"veřejný evidence",3
"veřejný komunikační",3
"on pravomocný",3
"k důsledek",3
"dobře než",3
"dobrý zájem",3
"veřejný produkce",3
"veřejný přeprava",3
"on prokazatelně",3
"on prohlásit",3
"on provedený",3
"veřejný činitel",3
"k exekuce",3
"docházet při",3
"veřejně nebo",3
"veškerý nezbytný",3
"veškerý jmění",3
"on předcházející",3
"on přecházet",3
"veškerý změna",3
"veškerý údaj",3
"veškerý skutečnost",3
